Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Sierra Leone,SLE,0.151445833333333,2.092125,4.52415916666667,5.0807475,6.29029741495228,7.38443222248692,7.93163174973728,9.01022114400915,9.82992676332375,10.4394253194587,14.0476497942157,21.3048751103818
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Singapore,SGP,1.81253333333333,1.72396333333333,1.26705,1.374825,1.38154636363636,1.380925,1.34884166666667,1.36415833333333,1.37974166666667,1.34348333333333,1.37866666666667,1.34276666666667
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Sint Maarten (Dutch part),SXM,..,..,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Slovak Republic,SVK,..,46.0351666666667,..,..,..,..,..,..,..,..,..,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Slovenia,SVN,..,222.656085833333,..,..,..,..,..,..,..,..,..,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Solomon Islands,SLB,2.52878333333333,5.08893083333333,7.37534535364211,7.91468897735788,7.94815293778867,7.88739036909183,7.95250486131003,8.17339929777839,8.21341290967261,8.03010299104933,8.1555286976263,8.37559677613046
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Somalia,SOM,..,..,20230.9291310541,22254.2356837607,23061.7843138651,23097.9873219373,..,..,..,..,..,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,South Africa,ZAF,2.58732083333333,6.93982833333333,10.8526555687831,12.7589308811644,14.7096108855267,13.3238014244992,13.2339264715833,14.4484270548333,16.4591053903333,14.7786782139167,16.3558534845,18.4502441785
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,South Sudan,SSD,..,..,2.95,3.60416666666667,46.7291666666667,113.6475,141.385833333333,157.999166666667,165.907316666667,306.354619937276,534.511188691756,930.331429534051
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Spain,ESP,101.933916666667,..,..,..,..,..,..,..,..,..,..,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Sri Lanka,LKA,40.0629166666667,77.0051166666667,130.564685218829,135.856912797089,145.581667492026,152.446413948767,162.464858736778,178.744925045848,185.592557772213,198.764316844656,322.632674256475,327.506533333333
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,St. Kitts and Nevis,KNA,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,St. Lucia,LCA,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,St. Vincent and the Grenadines,VCT,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Sudan,SDN,0.0045,2.571225,5.73686666666667,6.02573259791667,6.21171364583333,6.68336,24.3289109018116,45.7670454545455,53.9960119047619,370.790583333333,546.75885,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Suriname,SUR,0.001785,1.32249051547874,3.3,3.41666666666667,6.22863027848978,7.487661125,7.4625111984127,7.458,9.30954545454546,18.2386666666667,24.7091747565789,36.7758691666667
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Sweden,SWE,5.91879,9.16224416666667,6.860785,8.43484083333333,8.56199166666667,8.54886083333333,8.69251833333333,9.45834916666667,9.21030902842085,8.57656671607378,10.114251277564,10.6101612965536
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Switzerland,CHE,1.38915833333333,1.6888425,0.916151047283613,0.962381328004354,0.985394394244835,0.984691666666667,0.977891666666667,0.993709166666667,0.938965,0.913845833333333,0.9548325,0.89849
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Syrian Arab Republic,SYR,11.225,11.225,154.13,237.029166666667,460.275833333333,492.610833333333,436.5,436.5,877.945250896057,1256,2505.74691085873,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Tajikistan,TJK,..,2.07625,4.93756666666667,6.16311666666667,7.835675,8.54974166666667,9.15121666666667,9.53036666666667,10.3219416666667,11.30885,11.031075,10.844525
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Tanzania,TZA,195.055916666667,800.408516666667,1653.23083333333,1991.39083333333,2177.08666666667,2228.85666666667,2263.78166666667,2288.20666666667,2294.14615050509,2297.76422623792,..,..
